연도,직종,회차,성별,연령대,응시지역,졸업여부,합격여부
2008,안경사,20,남,20,부산광역시,졸업,불합격
2008,안경사,20,남,30,부산광역시,졸업예정,합격
2008,안경사,20,여,30,부산광역시,졸업,합격
2008,안경사,20,여,20,부산광역시,졸업예정,합격
2008,안경사,20,남,30,부산광역시,졸업예정,합격
2008,안경사,20,여,30,부산광역시,졸업예정,합격
2008,안경사,20,여,20,부산광역시,졸업,합격
2008,안경사,20,남,30,부산광역시,졸업예정,합격
2008,안경사,20,여,30,부산광역시,졸업예정,합격
2008,안경사,20,여,20,부산광역시,졸업예정,합격
2008,안경사,20,남,30,부산광역시,졸업예정,합격
2008,안경사,20,여,30,부산광역시,졸업예정,합격
2008,안경사,20,남,20,부산광역시,졸업예정,합격
2008,안경사,20,남,30,부산광역시,졸업,불합격
2008,안경사,20,여,30,부산광역시,졸업예정,합격
2008,안경사,20,남,20,부산광역시,졸업예정,합격
2008,안경사,20,남,30,부산광역시,졸업예정,결시
2008,안경사,20,여,20,부산광역시,졸업예정,합격
2008,안경사,20,남,20,부산광역시,졸업예정,합격
2008,안경사,20,남,30,부산광역시,졸업,결시
2008,안경사,20,여,20,부산광역시,졸업예정,합격
2008,안경사,20,여,20,부산광역시,졸업,합격
2008,안경사,20,여,30,부산광역시,졸업예정,합격
2008,안경사,20,여,20,부산광역시,졸업,결시
2008,안경사,20,여,20,부산광역시,졸업,합격
2008,안경사,20,남,30,부산광역시,졸업,결시
2008,안경사,20,여,20,부산광역시,졸업예정,합격
2008,안경사,20,여,20,부산광역시,졸업,합격
2008,안경사,20,남,20,부산광역시,졸업,불합격
2008,안경사,20,여,20,부산광역시,졸업예정,합격
2008,안경사,20,남,20,부산광역시,졸업예정,불합격
2008,안경사,20,남,20,부산광역시,졸업,합격
2008,안경사,20,여,20,부산광역시,졸업,불합격
2008,안경사,20,여,20,부산광역시,졸업예정,합격
2008,안경사,20,여,20,부산광역시,졸업예정,불합격
2008,안경사,20,여,20,부산광역시,졸업예정,합격
2008,안경사,20,여,20,부산광역시,졸업예정,합격
2008,안경사,20,여,20,부산광역시,졸업예정,합격
2008,안경사,20,여,20,부산광역시,졸업예정,합격
2008,안경사,20,여,20,부산광역시,졸업예정,불합격
2008,안경사,20,남,20,부산광역시,졸업예정,합격
2008,안경사,20,여,20,부산광역시,졸업,결시
2008,안경사,20,여,20,부산광역시,졸업예정,합격
2008,안경사,20,남,20,부산광역시,졸업예정,합격
2008,안경사,20,여,20,부산광역시,졸업,불합격
2008,안경사,20,여,20,부산광역시,졸업예정,합격
2008,안경사,20,여,20,부산광역시,졸업,결시
2008,안경사,20,여,20,부산광역시,졸업,결시
2008,안경사,20,여,20,부산광역시,졸업예정,합격
2008,안경사,20,남,20,부산광역시,졸업예정,합격
2008,안경사,20,여,20,부산광역시,졸업예정,합격
2008,안경사,20,여,20,부산광역시,졸업예정,합격
2008,안경사,20,남,20,부산광역시,졸업예정,불합격
2008,안경사,20,여,20,부산광역시,졸업예정,합격
2008,안경사,20,여,20,부산광역시,졸업예정,합격
2008,안경사,20,남,20,부산광역시,졸업예정,합격
2008,안경사,20,여,20,부산광역시,졸업,합격
2008,안경사,20,여,20,부산광역시,졸업예정,합격
2008,안경사,20,남,20,부산광역시,졸업,합격
2008,안경사,20,여,20,부산광역시,졸업,합격
2008,안경사,20,여,20,부산광역시,졸업예정,합격
2008,안경사,20,남,20,부산광역시,졸업예정,합격
2008,안경사,20,여,20,부산광역시,졸업,불합격
2008,안경사,20,여,20,부산광역시,졸업예정,합격
2008,안경사,20,남,20,부산광역시,졸업,합격
2008,안경사,20,여,20,부산광역시,졸업예정,합격
2008,안경사,20,여,20,부산광역시,졸업예정,합격
2008,안경사,20,남,20,부산광역시,졸업예정,합격
2008,안경사,20,여,20,부산광역시,졸업,합격
2008,안경사,20,여,20,부산광역시,졸업예정,합격
2008,안경사,20,남,20,부산광역시,졸업예정,불합격
2008,안경사,20,여,20,부산광역시,졸업,불합격
2008,안경사,20,남,20,부산광역시,졸업예정,합격
2008,안경사,20,남,20,부산광역시,졸업예정,합격
2008,안경사,20,남,20,부산광역시,졸업예정,합격
2008,안경사,20,여,20,부산광역시,졸업예정,합격
2008,안경사,20,여,20,부산광역시,졸업예정,합격
2008,안경사,20,여,20,부산광역시,졸업,불합격
2008,안경사,20,남,20,부산광역시,졸업예정,합격
2008,안경사,20,여,20,부산광역시,졸업,불합격
2008,안경사,20,남,20,부산광역시,졸업예정,합격
2008,안경사,20,여,20,부산광역시,졸업,결시
2008,안경사,20,남,20,부산광역시,졸업예정,합격
2008,안경사,20,여,20,부산광역시,졸업,결시
2008,안경사,20,남,20,부산광역시,졸업예정,합격
2008,안경사,20,여,20,부산광역시,졸업예정,합격
2008,안경사,20,남,20,부산광역시,졸업예정,합격
2008,안경사,20,여,20,부산광역시,졸업예정,합격
2008,안경사,20,여,20,부산광역시,졸업예정,합격
2008,안경사,20,여,20,부산광역시,졸업예정,합격
2008,안경사,20,남,20,부산광역시,졸업예정,합격
2008,안경사,20,여,20,부산광역시,졸업,불합격
2008,안경사,20,남,20,부산광역시,졸업예정,합격
2008,안경사,20,여,20,부산광역시,졸업,합격
2008,안경사,20,남,20,부산광역시,졸업예정,합격
2008,안경사,20,여,20,부산광역시,졸업,합격
2008,안경사,20,남,20,부산광역시,졸업예정,합격
2008,안경사,20,여,20,부산광역시,졸업,합격
2008,안경사,20,남,20,부산광역시,졸업예정,합격
2008,안경사,20,여,20,부산광역시,졸업,불합격
2008,안경사,20,남,20,부산광역시,졸업예정,합격
2008,안경사,20,여,20,부산광역시,졸업,불합격
2008,안경사,20,남,20,부산광역시,졸업예정,불합격
2008,안경사,20,여,20,부산광역시,졸업,불합격
2008,안경사,20,남,20,부산광역시,졸업예정,합격
2008,안경사,20,여,20,부산광역시,졸업,불합격
2008,안경사,20,남,20,부산광역시,졸업예정,합격
2008,안경사,20,여,20,부산광역시,졸업,불합격
2008,안경사,20,남,20,부산광역시,졸업예정,합격
2008,안경사,20,여,20,부산광역시,졸업,결시
2008,안경사,20,남,20,부산광역시,졸업예정,합격
2008,안경사,20,여,20,부산광역시,졸업,결시
2008,안경사,20,남,20,부산광역시,졸업예정,합격
2008,안경사,20,여,20,부산광역시,졸업,합격
2008,안경사,20,남,20,부산광역시,졸업예정,합격
2008,안경사,20,여,20,부산광역시,졸업,불합격
2008,안경사,20,남,20,부산광역시,졸업예정,합격
2008,안경사,20,여,20,부산광역시,졸업,불합격
2008,안경사,20,여,20,부산광역시,졸업예정,불합격
2008,안경사,20,여,20,부산광역시,졸업예정,합격
2008,안경사,20,여,20,부산광역시,졸업예정,합격
2008,안경사,20,여,20,부산광역시,졸업,불합격
2008,안경사,20,여,20,부산광역시,졸업예정,합격
2008,안경사,20,여,20,부산광역시,졸업예정,불합격
2008,안경사,20,남,20,부산광역시,졸업예정,합격
2008,안경사,20,여,20,부산광역시,졸업예정,합격
2008,안경사,20,남,20,부산광역시,졸업예정,불합격
2008,안경사,20,여,20,부산광역시,졸업예정,합격
2008,안경사,20,여,20,부산광역시,졸업,불합격
2008,안경사,20,여,20,부산광역시,졸업예정,합격
2008,안경사,20,여,20,부산광역시,졸업,불합격
2008,안경사,20,여,20,부산광역시,졸업예정,합격
2008,안경사,20,여,20,부산광역시,졸업,결시
2008,안경사,20,여,20,부산광역시,졸업예정,불합격
2008,안경사,20,여,20,부산광역시,졸업예정,합격
2008,안경사,20,여,20,부산광역시,졸업예정,합격
2008,안경사,20,여,20,부산광역시,졸업예정,합격
2008,안경사,20,여,20,부산광역시,졸업예정,불합격
2008,안경사,20,여,20,부산광역시,졸업예정,합격
2008,안경사,20,여,20,부산광역시,졸업예정,합격
2008,안경사,20,여,20,부산광역시,졸업예정,합격
2008,안경사,20,여,20,부산광역시,졸업예정,합격
2008,안경사,20,여,20,부산광역시,졸업예정,합격
2008,안경사,20,여,20,부산광역시,졸업예정,합격
2008,안경사,20,여,20,부산광역시,졸업예정,합격
2008,안경사,20,여,20,부산광역시,졸업예정,합격
2008,안경사,20,여,20,부산광역시,졸업예정,합격
2008,안경사,20,여,20,부산광역시,졸업예정,합격
2008,안경사,20,여,20,부산광역시,졸업예정,합격
2008,안경사,20,여,20,부산광역시,졸업예정,불합격
2008,안경사,20,여,20,부산광역시,졸업예정,합격
2008,안경사,20,여,20,부산광역시,졸업예정,불합격
2008,안경사,20,여,20,부산광역시,졸업예정,합격
2008,안경사,20,여,20,부산광역시,졸업예정,합격
2008,안경사,20,여,20,부산광역시,졸업예정,합격
2008,안경사,20,여,20,부산광역시,졸업예정,합격
2008,안경사,20,여,20,부산광역시,졸업예정,불합격
2008,안경사,20,여,20,부산광역시,졸업예정,합격
2008,안경사,20,여,20,부산광역시,졸업예정,합격
2008,안경사,20,여,20,부산광역시,졸업예정,불합격
2008,안경사,20,여,20,부산광역시,졸업예정,합격
2008,안경사,20,여,20,부산광역시,졸업예정,합격
2008,안경사,20,여,20,부산광역시,졸업예정,합격
2008,안경사,20,여,20,부산광역시,졸업예정,합격
2008,안경사,20,여,20,부산광역시,졸업예정,합격
2008,안경사,20,여,20,부산광역시,졸업예정,합격
2008,안경사,20,여,20,부산광역시,졸업예정,합격
2008,안경사,20,여,20,부산광역시,졸업예정,불합격
2008,안경사,20,남,20,부산광역시,졸업예정,합격
2008,안경사,20,여,20,부산광역시,졸업예정,합격
2008,안경사,20,여,20,부산광역시,졸업예정,합격
2008,안경사,20,여,20,부산광역시,졸업예정,불합격
2008,안경사,20,여,20,부산광역시,졸업예정,합격
2008,안경사,20,여,20,부산광역시,졸업예정,불합격
2008,안경사,20,여,20,부산광역시,졸업예정,합격
2008,안경사,20,여,20,부산광역시,졸업예정,결시
2008,안경사,20,여,20,부산광역시,졸업예정,합격
2008,안경사,20,여,20,부산광역시,졸업예정,합격
2008,안경사,20,여,20,부산광역시,졸업예정,결시
2008,안경사,20,여,20,부산광역시,졸업예정,불합격
2008,안경사,20,여,20,부산광역시,졸업예정,합격
2008,안경사,20,여,20,부산광역시,졸업예정,불합격
2008,안경사,20,여,20,부산광역시,졸업예정,합격
2008,안경사,20,여,20,부산광역시,졸업예정,불합격
2008,안경사,20,여,20,부산광역시,졸업예정,합격
2008,안경사,20,여,20,부산광역시,졸업예정,합격
2008,안경사,20,여,20,부산광역시,졸업예정,합격
2008,안경사,20,여,20,부산광역시,졸업예정,합격
2008,안경사,20,여,20,부산광역시,졸업예정,합격
2008,안경사,20,여,20,부산광역시,졸업예정,합격
2008,안경사,20,여,20,부산광역시,졸업예정,합격
2008,안경사,20,여,20,부산광역시,졸업예정,합격
2008,안경사,20,여,20,부산광역시,졸업예정,불합격
2008,안경사,20,여,20,부산광역시,졸업예정,결시
2008,안경사,20,여,20,부산광역시,졸업예정,합격
2008,안경사,20,여,20,부산광역시,졸업예정,합격
2008,안경사,20,여,20,부산광역시,졸업예정,합격
2008,안경사,20,여,20,부산광역시,졸업예정,합격
2008,안경사,20,여,20,부산광역시,졸업예정,합격
2008,안경사,20,여,20,부산광역시,졸업예정,불합격
2008,안경사,20,여,20,부산광역시,졸업예정,불합격
2008,안경사,20,여,20,대구광역시,졸업,불합격
2008,안경사,20,남,20,대구광역시,졸업,결시
2008,안경사,20,여,30,대구광역시,졸업,불합격
2008,안경사,20,여,20,대구광역시,졸업,불합격
2008,안경사,20,남,40,대구광역시,졸업예정,불합격
2008,안경사,20,남,30,대구광역시,졸업,불합격
2008,안경사,20,여,30,대구광역시,졸업,결시
2008,안경사,20,남,40,대구광역시,졸업예정,합격
2008,안경사,20,남,40,대구광역시,졸업,불합격
2008,안경사,20,남,40,대구광역시,졸업,결시
2008,안경사,20,남,40,대구광역시,졸업예정,합격
2008,안경사,20,여,60,대구광역시,졸업예정,합격
2008,안경사,20,여,20,대구광역시,졸업,불합격
2008,안경사,20,남,30,대구광역시,졸업,불합격
2008,안경사,20,남,30,대구광역시,졸업,합격
2008,안경사,20,여,30,대구광역시,졸업예정,합격
2008,안경사,20,남,40,대구광역시,졸업예정,불합격
2008,안경사,20,여,40,대구광역시,졸업예정,합격
2008,안경사,20,여,30,대구광역시,졸업,불합격
2008,안경사,20,남,50,대구광역시,졸업예정,불합격
2008,안경사,20,여,20,대구광역시,졸업,결시
2008,안경사,20,남,20,대구광역시,졸업,합격
2008,안경사,20,여,20,대구광역시,졸업예정,합격
2008,안경사,20,남,40,대구광역시,졸업예정,합격
2008,안경사,20,남,40,대구광역시,졸업예정,합격
2008,안경사,20,여,30,대구광역시,졸업예정,합격
2008,안경사,20,남,40,대구광역시,졸업예정,불합격
2008,안경사,20,남,20,대구광역시,졸업,불합격
2008,안경사,20,남,20,대구광역시,졸업예정,합격
2008,안경사,20,남,40,대구광역시,졸업예정,불합격
2008,안경사,20,남,30,대구광역시,졸업예정,합격
